file,batch,pair_id,variant,model,label,chars
D17983.docx,batch04,abstract-ART000892546,P3b,qwen3-8b,ai,495
D17984.docx,batch04,abstract-ART002440427,P3b,qwen3-8b,ai,559
D17985.docx,batch04,abstract-ART000861186,P3b,qwen3-8b,ai,476
D17986.docx,batch04,abstract-ART002226296,P3b,qwen3-8b,ai,545
D17987.docx,batch04,abstract-ART000860328,P3b,qwen3-8b,ai,535
D17988.docx,batch04,abstract-ART000905663,P3b,qwen3-8b,ai,479
D17989.docx,batch04,abstract-ART000885874,P3b,qwen3-8b,ai,1016
D17990.docx,batch04,abstract-ART000852171,P3b,qwen3-8b,ai,427
D17991.docx,batch04,abstract-ART000902824,P3b,qwen3-8b,ai,816
D17992.docx,batch04,abstract-ART000881903,P3b,qwen3-8b,ai,511
D17993.docx,batch04,abstract-ART000903581,P3b,qwen3-8b,ai,376
D17994.docx,batch04,abstract-ART000857935,P3b,qwen3-8b,ai,423
D17995.docx,batch04,abstract-ART000858819,P3b,qwen3-8b,ai,556
D17996.docx,batch04,abstract-ART000871723,P3b,qwen3-8b,ai,482
D17997.docx,batch04,abstract-ART000905737,P3b,qwen3-8b,ai,593
D17998.docx,batch04,abstract-ART002063537,P3b,qwen3-8b,ai,856
D17999.docx,batch04,abstract-ART000882843,P3b,qwen3-8b,ai,425
D18000.docx,batch04,abstract-ART000898465,P3b,qwen3-8b,ai,653
D18001.docx,batch04,abstract-ART001950596,P3b,qwen3-8b,ai,523
D18002.docx,batch04,abstract-ART000878869,P3b,qwen3-8b,ai,550
D18003.docx,batch04,abstract-ART000880218,P3b,qwen3-8b,ai,535
D18004.docx,batch04,abstract-ART000908065,P3b,qwen3-8b,ai,347
D18005.docx,batch04,abstract-ART000902006,P3b,qwen3-8b,ai,480
D18006.docx,batch04,abstract-ART000864086,P3b,qwen3-8b,ai,499
D18007.docx,batch04,abstract-ART000873156,P3b,qwen3-8b,ai,459
D18008.docx,batch04,abstract-ART000852809,P3b,qwen3-8b,ai,534
D18009.docx,batch04,abstract-ART000864199,P3b,qwen3-8b,ai,632
D18010.docx,batch04,abstract-ART000855204,P3b,qwen3-8b,ai,1061
D18011.docx,batch04,abstract-ART000868935,P3b,qwen3-8b,ai,312
D18012.docx,batch04,abstract-ART000897844,P3b,qwen3-8b,ai,1066
D18013.docx,batch04,abstract-ART000872783,P3b,qwen3-8b,ai,483
D18014.docx,batch04,abstract-ART000901987,P3b,qwen3-8b,ai,433
D18015.docx,batch04,abstract-ART000875648,P3b,qwen3-8b,ai,502
D18016.docx,batch04,abstract-ART000868189,P3b,qwen3-8b,ai,871
D18017.docx,batch04,abstract-ART000871799,P3b,qwen3-8b,ai,525
D18018.docx,batch04,abstract-ART001950567,P3b,qwen3-8b,ai,449
D18019.docx,batch04,abstract-ART000855225,P3b,qwen3-8b,ai,671
D18020.docx,batch04,abstract-ART000889183,P3b,qwen3-8b,ai,893
D18021.docx,batch04,abstract-ART000893276,P3b,qwen3-8b,ai,507
D18022.docx,batch04,abstract-ART001942333,P3b,qwen3-8b,ai,683
D18023.docx,batch04,abstract-ART001962520,P3b,qwen3-8b,ai,505
D18024.docx,batch04,abstract-ART001746078,P3b,qwen3-8b,ai,478
D18025.docx,batch04,abstract-ART000871188,P3b,qwen3-8b,ai,499
D18026.docx,batch04,abstract-ART000858226,P3b,qwen3-8b,ai,771
D18027.docx,batch04,abstract-ART000902775,P3b,qwen3-8b,ai,365
D18028.docx,batch04,abstract-ART000892048,P3b,qwen3-8b,ai,449
D18029.docx,batch04,abstract-ART000852673,P3b,qwen3-8b,ai,702
D18030.docx,batch04,abstract-ART000875915,P3b,qwen3-8b,ai,352
D18031.docx,batch04,abstract-ART000867658,P3b,qwen3-8b,ai,449
D18032.docx,batch04,abstract-ART000853744,P3b,qwen3-8b,ai,363
D18033.docx,batch04,abstract-ART000893321,P3b,qwen3-8b,ai,834
D18034.docx,batch04,abstract-ART000883743,P3b,qwen3-8b,ai,386
D18035.docx,batch04,abstract-ART000898239,P3b,qwen3-8b,ai,931
D18036.docx,batch04,abstract-ART001496459,P3b,qwen3-8b,ai,411
D18037.docx,batch04,abstract-ART000906058,P3b,qwen3-8b,ai,616
D18038.docx,batch04,abstract-ART000892526,P3b,qwen3-8b,ai,683
D18039.docx,batch04,abstract-ART000896464,P3b,qwen3-8b,ai,493
D18040.docx,batch04,abstract-ART000885601,P3b,qwen3-8b,ai,428
D18041.docx,batch04,abstract-ART000885399,P3b,qwen3-8b,ai,432
D18042.docx,batch04,abstract-ART002119410,P3b,qwen3-8b,ai,398
D18043.docx,batch04,abstract-ART000855396,P3b,qwen3-8b,ai,808
D18044.docx,batch04,abstract-ART000861662,P3b,qwen3-8b,ai,350
D18045.docx,batch04,abstract-ART000904552,P3b,qwen3-8b,ai,501
D18046.docx,batch04,abstract-ART000901866,P3b,qwen3-8b,ai,621
D18047.docx,batch04,abstract-ART000883561,P3b,qwen3-8b,ai,345
D18048.docx,batch04,abstract-ART000902545,P3b,qwen3-8b,ai,600
D18049.docx,batch04,abstract-ART000864457,P3b,qwen3-8b,ai,765
D18050.docx,batch04,abstract-ART000875857,P3b,qwen3-8b,ai,599
D18051.docx,batch04,abstract-ART000874481,P3b,qwen3-8b,ai,712
D18052.docx,batch04,abstract-ART000883017,P3b,qwen3-8b,ai,677
D18053.docx,batch04,abstract-ART000905968,P3b,qwen3-8b,ai,383
D18054.docx,batch04,abstract-ART001920478,P3b,qwen3-8b,ai,532
D18055.docx,batch04,abstract-ART000851941,P3b,qwen3-8b,ai,723
D18056.docx,batch04,abstract-ART000863364,P3b,qwen3-8b,ai,461
D18057.docx,batch04,abstract-ART000899561,P3b,qwen3-8b,ai,989
D18058.docx,batch04,abstract-ART000889185,P3b,qwen3-8b,ai,324
D18059.docx,batch04,abstract-ART000871716,P3b,qwen3-8b,ai,654
D18060.docx,batch04,abstract-ART000869974,P3b,qwen3-8b,ai,768
D18061.docx,batch04,abstract-ART002460830,P3b,qwen3-8b,ai,395
D18062.docx,batch04,abstract-ART000869414,P3b,qwen3-8b,ai,327
D18063.docx,batch04,abstract-ART000890642,P3b,qwen3-8b,ai,405
D18064.docx,batch04,abstract-ART000905572,P3b,qwen3-8b,ai,528
D18065.docx,batch04,abstract-ART002516340,P3b,qwen3-8b,ai,515
D18066.docx,batch04,abstract-ART002442170,P3b,qwen3-8b,ai,672
D18067.docx,batch04,abstract-ART000880298,P3b,qwen3-8b,ai,379
D18068.docx,batch04,abstract-ART000880107,P3b,qwen3-8b,ai,878
D18069.docx,batch04,abstract-ART002092405,P3b,qwen3-8b,ai,905
D18070.docx,batch04,abstract-ART000880297,P3b,qwen3-8b,ai,454
D18071.docx,batch04,abstract-ART000864373,P3b,qwen3-8b,ai,960
D18072.docx,batch04,abstract-ART000875781,P3b,qwen3-8b,ai,690
D18073.docx,batch04,abstract-ART000862291,P3b,qwen3-8b,ai,571
D18074.docx,batch04,abstract-ART000854458,P3b,qwen3-8b,ai,856
D18075.docx,batch04,abstract-ART002252330,P3b,qwen3-8b,ai,342
D18076.docx,batch04,abstract-ART000866036,P3b,qwen3-8b,ai,324
D18077.docx,batch04,abstract-ART000896079,P3b,qwen3-8b,ai,495
D18078.docx,batch04,abstract-ART000896509,P3b,qwen3-8b,ai,313
D18079.docx,batch04,abstract-ART000854661,P3b,qwen3-8b,ai,572
D18080.docx,batch04,abstract-ART000852268,P3b,qwen3-8b,ai,961
D18081.docx,batch04,abstract-ART000894225,P3b,qwen3-8b,ai,492
D18082.docx,batch04,abstract-ART000875784,P3b,qwen3-8b,ai,501
D18083.docx,batch04,abstract-ART000905210,P3b,qwen3-8b,ai,574
D18084.docx,batch04,abstract-ART000880053,P3b,qwen3-8b,ai,306
D18085.docx,batch04,abstract-ART000868272,P3b,qwen3-8b,ai,533
D18086.docx,batch04,abstract-ART001474377,P3b,qwen3-8b,ai,771
D18087.docx,batch04,abstract-ART000872048,P3b,qwen3-8b,ai,583
D18088.docx,batch04,abstract-ART000889473,P3b,qwen3-8b,ai,634
D18089.docx,batch04,abstract-ART002487266,P3b,qwen3-8b,ai,550
D18090.docx,batch04,abstract-ART000903413,P3b,qwen3-8b,ai,410
D18091.docx,batch04,abstract-ART000879097,P3b,qwen3-8b,ai,431
D18092.docx,batch04,abstract-ART000900159,P3b,qwen3-8b,ai,791
D18093.docx,batch04,abstract-ART000901654,P3b,qwen3-8b,ai,462
D18094.docx,batch04,abstract-ART000893058,P3b,qwen3-8b,ai,474
D18095.docx,batch04,abstract-ART000875035,P3b,qwen3-8b,ai,742
D18096.docx,batch04,abstract-ART000871721,P3b,qwen3-8b,ai,459
D18097.docx,batch04,abstract-ART000906032,P3b,qwen3-8b,ai,288
D18098.docx,batch04,abstract-ART000867754,P3b,qwen3-8b,ai,398
D18099.docx,batch04,abstract-ART000863120,P3b,qwen3-8b,ai,432
D18100.docx,batch04,abstract-ART000885355,P3b,qwen3-8b,ai,604
D18101.docx,batch04,abstract-ART000875938,P3b,qwen3-8b,ai,500
D18102.docx,batch04,abstract-ART000899836,P3b,qwen3-8b,ai,842
D18103.docx,batch04,abstract-ART000896196,P3b,qwen3-8b,ai,221
D18104.docx,batch04,abstract-ART000875405,P3b,qwen3-8b,ai,542
D18105.docx,batch04,abstract-ART000889272,P3b,qwen3-8b,ai,670
D18106.docx,batch04,abstract-ART000895838,P3b,qwen3-8b,ai,616
D18107.docx,batch04,abstract-ART000888418,P3b,qwen3-8b,ai,571
D18108.docx,batch04,abstract-ART000906622,P3b,qwen3-8b,ai,675
D18109.docx,batch04,abstract-ART000893954,P3b,qwen3-8b,ai,424
D18110.docx,batch04,abstract-ART000901741,P3b,qwen3-8b,ai,390
D18111.docx,batch04,abstract-ART000852552,P3b,qwen3-8b,ai,564
D18112.docx,batch04,abstract-ART000904768,P3b,qwen3-8b,ai,740
D18113.docx,batch04,abstract-ART002468175,P3b,qwen3-8b,ai,542
D18114.docx,batch04,abstract-ART000900488,P3b,qwen3-8b,ai,850
D18115.docx,batch04,abstract-ART000900255,P3b,qwen3-8b,ai,497
D18116.docx,batch04,abstract-ART002032711,P3b,qwen3-8b,ai,890
D18117.docx,batch04,abstract-ART000857757,P3b,qwen3-8b,ai,672
D18118.docx,batch04,abstract-ART000885502,P3b,qwen3-8b,ai,455
D18119.docx,batch04,abstract-ART001763010,P3b,qwen3-8b,ai,563
D18120.docx,batch04,abstract-ART000900702,P3b,qwen3-8b,ai,298
D18121.docx,batch04,abstract-ART000858884,P3b,qwen3-8b,ai,885
D18122.docx,batch04,abstract-ART000893668,P3b,qwen3-8b,ai,716
D18123.docx,batch04,abstract-ART000883962,P3b,qwen3-8b,ai,734
D18124.docx,batch04,abstract-ART000902286,P3b,qwen3-8b,ai,431
D18125.docx,batch04,abstract-ART000906517,P3b,qwen3-8b,ai,390
D18126.docx,batch04,abstract-ART000880339,P3b,qwen3-8b,ai,356
D18127.docx,batch04,abstract-ART000852554,P3b,qwen3-8b,ai,412
D18128.docx,batch04,abstract-ART000861614,P3b,qwen3-8b,ai,896
D18129.docx,batch04,abstract-ART000875821,P3b,qwen3-8b,ai,472
D18130.docx,batch04,abstract-ART000893265,P3b,qwen3-8b,ai,471
D18131.docx,batch04,abstract-ART000900183,P3b,qwen3-8b,ai,1004
D18132.docx,batch04,abstract-ART000867383,P3b,qwen3-8b,ai,364
D18133.docx,batch04,abstract-ART000869536,P3b,qwen3-8b,ai,329
D18134.docx,batch04,abstract-ART000888931,P3b,qwen3-8b,ai,347
D18135.docx,batch04,abstract-ART000885774,P3b,qwen3-8b,ai,673
D18136.docx,batch04,abstract-ART001550980,P3b,qwen3-8b,ai,458
D18137.docx,batch04,abstract-ART002176020,P3b,qwen3-8b,ai,588
D18138.docx,batch04,abstract-ART000876996,P3b,qwen3-8b,ai,503
D18139.docx,batch04,abstract-ART000904626,P3b,qwen3-8b,ai,370
D18140.docx,batch04,abstract-ART001915187,P3b,qwen3-8b,ai,560
D18141.docx,batch04,abstract-ART000868121,P3b,qwen3-8b,ai,903
D18142.docx,batch04,abstract-ART000902518,P3b,qwen3-8b,ai,419
D18143.docx,batch04,abstract-ART000885304,P3b,qwen3-8b,ai,708
D18144.docx,batch04,abstract-ART000894246,P3b,qwen3-8b,ai,512
D18145.docx,batch04,abstract-ART000878014,P3b,qwen3-8b,ai,1147
D18146.docx,batch04,abstract-ART001336836,P3b,qwen3-8b,ai,891
D18147.docx,batch04,abstract-ART000863864,P3b,qwen3-8b,ai,891
D18148.docx,batch04,abstract-ART000897354,P3b,qwen3-8b,ai,1013
D18149.docx,batch04,abstract-ART000871184,P3b,qwen3-8b,ai,583
D18150.docx,batch04,abstract-ART001746080,P3b,qwen3-8b,ai,901
D18151.docx,batch04,abstract-ART000864549,P3b,qwen3-8b,ai,316
D18152.docx,batch04,abstract-ART000901013,P3b,qwen3-8b,ai,424
D18153.docx,batch04,abstract-ART000903375,P3b,qwen3-8b,ai,594
D18154.docx,batch04,abstract-ART000898457,P3b,qwen3-8b,ai,595
D18155.docx,batch04,abstract-ART000852070,P3b,qwen3-8b,ai,551
D18156.docx,batch04,abstract-ART000856084,P3b,qwen3-8b,ai,377
D18157.docx,batch04,abstract-ART000892109,P3b,qwen3-8b,ai,347
D18158.docx,batch04,abstract-ART000852201,P3b,qwen3-8b,ai,688
D18159.docx,batch04,abstract-ART000853227,P3b,qwen3-8b,ai,424
D18160.docx,batch04,abstract-ART000900362,P3b,qwen3-8b,ai,737
D18161.docx,batch04,abstract-ART000901735,P3b,qwen3-8b,ai,656
D18162.docx,batch04,abstract-ART000877431,P3b,qwen3-8b,ai,455
D18163.docx,batch04,abstract-ART000894148,P3b,qwen3-8b,ai,278
D18164.docx,batch04,abstract-ART000857304,P3b,qwen3-8b,ai,510
D18165.docx,batch04,abstract-ART000860379,P3b,qwen3-8b,ai,563
D18166.docx,batch04,abstract-ART000853980,P3b,qwen3-8b,ai,455
D18167.docx,batch04,abstract-ART000863180,P3b,qwen3-8b,ai,664
D18168.docx,batch04,abstract-ART000888493,P3b,qwen3-8b,ai,285
D18169.docx,batch04,abstract-ART000852175,P3b,qwen3-8b,ai,819
D18170.docx,batch04,abstract-ART000892679,P3b,qwen3-8b,ai,590
D18171.docx,batch04,abstract-ART000893261,P3b,qwen3-8b,ai,695
D18172.docx,batch04,abstract-ART000903652,P3b,qwen3-8b,ai,703
D18173.docx,batch04,abstract-ART000876807,P3b,qwen3-8b,ai,683
D18174.docx,batch04,abstract-ART000901083,P3b,qwen3-8b,ai,379
D18175.docx,batch04,abstract-ART001360775,P3b,qwen3-8b,ai,430
D18176.docx,batch04,abstract-ART000865129,P3b,qwen3-8b,ai,570
D18177.docx,batch04,abstract-ART001484240,P3b,qwen3-8b,ai,489
D18178.docx,batch04,abstract-ART000889380,P3b,qwen3-8b,ai,475
D18179.docx,batch04,abstract-ART000888568,P3b,qwen3-8b,ai,633
D18180.docx,batch04,abstract-ART000872157,P3b,qwen3-8b,ai,372
D18181.docx,batch04,abstract-ART000895459,P3b,qwen3-8b,ai,719
D18182.docx,batch04,abstract-ART001569998,P3b,qwen3-8b,ai,610
D18183.docx,batch04,abstract-ART000903319,P3b,qwen3-8b,ai,412
D18184.docx,batch04,abstract-ART000890248,P3b,qwen3-8b,ai,526
D18185.docx,batch04,abstract-ART002452004,P3b,qwen3-8b,ai,413
D18186.docx,batch04,abstract-ART000883644,P3b,qwen3-8b,ai,410
D18187.docx,batch04,abstract-ART001753034,P3b,qwen3-8b,ai,418
D18188.docx,batch04,abstract-ART000860381,P3b,qwen3-8b,ai,452
D18189.docx,batch04,abstract-ART000852513,P3b,qwen3-8b,ai,1065
D18190.docx,batch04,abstract-ART000863534,P3b,qwen3-8b,ai,426
D18191.docx,batch04,abstract-ART000865280,P3b,qwen3-8b,ai,448
D18192.docx,batch04,abstract-ART000895891,P3b,qwen3-8b,ai,864
D18193.docx,batch04,abstract-ART001155723,P3b,qwen3-8b,ai,623
D18194.docx,batch04,abstract-ART000896282,P3b,qwen3-8b,ai,304
D18195.docx,batch04,abstract-ART002076002,P3b,qwen3-8b,ai,405
D18196.docx,batch04,abstract-ART000864309,P3b,qwen3-8b,ai,416
D18197.docx,batch04,abstract-ART000905868,P3b,qwen3-8b,ai,411
D18198.docx,batch04,abstract-ART000854108,P3b,qwen3-8b,ai,675
D18199.docx,batch04,abstract-ART000880045,P3b,qwen3-8b,ai,382
D18200.docx,batch04,abstract-ART000899438,P3b,qwen3-8b,ai,800
D18201.docx,batch04,abstract-ART000895513,P3b,qwen3-8b,ai,488
D18202.docx,batch04,abstract-ART002181227,P3b,qwen3-8b,ai,539
D18203.docx,batch04,abstract-ART000852137,P3b,qwen3-8b,ai,368
D18204.docx,batch04,abstract-ART002349006,P3b,qwen3-8b,ai,421
D18205.docx,batch04,abstract-ART000902092,P3b,qwen3-8b,ai,834
D18206.docx,batch04,abstract-ART002482787,P3b,qwen3-8b,ai,582
D18207.docx,batch04,abstract-ART000893117,P3b,qwen3-8b,ai,380
D18208.docx,batch04,abstract-ART000878461,P3b,qwen3-8b,ai,414
D18209.docx,batch04,abstract-ART000868513,P3b,qwen3-8b,ai,508
D18210.docx,batch04,abstract-ART000896548,P3b,qwen3-8b,ai,407
D18211.docx,batch04,abstract-ART001871321,P3b,qwen3-8b,ai,576
D18212.docx,batch04,abstract-ART000852103,P3b,qwen3-8b,ai,608
D18213.docx,batch04,abstract-ART000888459,P3b,qwen3-8b,ai,538
D18214.docx,batch04,abstract-ART000894738,P3b,qwen3-8b,ai,385
D18215.docx,batch04,abstract-ART000861278,P3b,qwen3-8b,ai,393
D18216.docx,batch04,abstract-ART000888497,P3b,qwen3-8b,ai,368
D18217.docx,batch04,abstract-ART000896451,P3b,qwen3-8b,ai,918
D18218.docx,batch04,abstract-ART000878888,P3b,qwen3-8b,ai,345
D18219.docx,batch04,abstract-ART001339224,P3b,qwen3-8b,ai,512
D18220.docx,batch04,abstract-ART000864668,P3b,qwen3-8b,ai,491
D18221.docx,batch04,abstract-ART000899891,P3b,qwen3-8b,ai,425
D18222.docx,batch04,abstract-ART000875783,P3b,qwen3-8b,ai,491
D18223.docx,batch04,abstract-ART000902763,P3b,qwen3-8b,ai,536
D18224.docx,batch04,abstract-ART000858575,P3b,qwen3-8b,ai,578
D18225.docx,batch04,abstract-ART000861848,P3b,qwen3-8b,ai,487
D18226.docx,batch04,abstract-ART000895578,P3b,qwen3-8b,ai,498
D18227.docx,batch04,abstract-ART002346611,P3b,qwen3-8b,ai,900
D18228.docx,batch04,abstract-ART002350161,P3b,qwen3-8b,ai,705
D18229.docx,batch04,abstract-ART000903775,P3b,qwen3-8b,ai,322
D18230.docx,batch04,abstract-ART000886715,P3b,qwen3-8b,ai,443
D18231.docx,batch04,abstract-ART000868520,P3b,qwen3-8b,ai,443
D18232.docx,batch04,abstract-ART000906155,P3b,qwen3-8b,ai,403
D18233.docx,batch04,abstract-ART000869715,P3b,qwen3-8b,ai,462
D18234.docx,batch04,abstract-ART001853638,P3b,qwen3-8b,ai,822
D18235.docx,batch04,abstract-ART000897803,P3b,qwen3-8b,ai,614
D18236.docx,batch04,abstract-ART000901322,P3b,qwen3-8b,ai,591
D18237.docx,batch04,abstract-ART000868193,P3b,qwen3-8b,ai,703
D18238.docx,batch04,abstract-ART000868862,P3b,qwen3-8b,ai,1108
D18239.docx,batch04,abstract-ART000885217,P3b,qwen3-8b,ai,739
D18240.docx,batch04,abstract-ART001705838,P3b,qwen3-8b,ai,1095
D18241.docx,batch04,abstract-ART000869547,P3b,qwen3-8b,ai,753
D18242.docx,batch04,abstract-ART001713861,P3b,qwen3-8b,ai,452
D18243.docx,batch04,abstract-ART000870168,P3b,qwen3-8b,ai,586
D18244.docx,batch04,abstract-ART000874077,P3b,qwen3-8b,ai,362
D18245.docx,batch04,abstract-ART000884619,P3b,qwen3-8b,ai,555
D18246.docx,batch04,abstract-ART000901856,P3b,qwen3-8b,ai,874
D18247.docx,batch04,abstract-ART000873440,P3b,qwen3-8b,ai,409
D18248.docx,batch04,abstract-ART002507037,P3b,qwen3-8b,ai,488
D18249.docx,batch04,abstract-ART000905607,P3b,qwen3-8b,ai,330
D18250.docx,batch04,abstract-ART000893244,P3b,qwen3-8b,ai,644
D18251.docx,batch04,abstract-ART000888593,P3b,qwen3-8b,ai,806
D18252.docx,batch04,abstract-ART001872267,P3b,qwen3-8b,ai,657
D18253.docx,batch04,abstract-ART001040214,P3b,qwen3-8b,ai,752
D18254.docx,batch04,abstract-ART000857870,P3b,qwen3-8b,ai,452
D18255.docx,batch04,abstract-ART000880547,P3b,qwen3-8b,ai,605
D18256.docx,batch04,abstract-ART000867524,P3b,qwen3-8b,ai,644
D18257.docx,batch04,abstract-ART000885356,P3b,qwen3-8b,ai,774
D18258.docx,batch04,abstract-ART000872159,P3b,qwen3-8b,ai,546
D18259.docx,batch04,abstract-ART000869404,P3b,qwen3-8b,ai,794
D18260.docx,batch04,abstract-ART001746679,P3b,qwen3-8b,ai,888
D18261.docx,batch04,abstract-ART000888933,P3b,qwen3-8b,ai,434
D18262.docx,batch04,abstract-ART000900925,P3b,qwen3-8b,ai,405
D18263.docx,batch04,abstract-ART000887636,P3b,qwen3-8b,ai,613
D18264.docx,batch04,abstract-ART000885766,P3b,qwen3-8b,ai,943
D18265.docx,batch04,abstract-ART002453133,P3b,qwen3-8b,ai,663
D18266.docx,batch04,abstract-ART000863301,P3b,qwen3-8b,ai,637
D18267.docx,batch04,abstract-ART002499902,P3b,qwen3-8b,ai,526
D18268.docx,batch04,abstract-ART000881043,P3b,qwen3-8b,ai,937
D18269.docx,batch04,abstract-ART000892183,P3b,qwen3-8b,ai,562
D18270.docx,batch04,abstract-ART000881309,P3b,qwen3-8b,ai,549
D18271.docx,batch04,abstract-ART000861400,P3b,qwen3-8b,ai,635
D18272.docx,batch04,abstract-ART000900106,P3b,qwen3-8b,ai,643
D18273.docx,batch04,abstract-ART000865057,P3b,qwen3-8b,ai,408
D18274.docx,batch04,abstract-ART000900263,P3b,qwen3-8b,ai,312
D18275.docx,batch04,abstract-ART000895444,P3b,qwen3-8b,ai,469
D18276.docx,batch04,abstract-ART000888518,P3b,qwen3-8b,ai,787
D18277.docx,batch04,abstract-ART001662917,P3b,qwen3-8b,ai,926
D18278.docx,batch04,abstract-ART000851702,P3b,qwen3-8b,ai,546
D18279.docx,batch04,abstract-ART000884054,P3b,qwen3-8b,ai,452
D18280.docx,batch04,abstract-ART000864085,P3b,qwen3-8b,ai,496
D18281.docx,batch04,abstract-ART000875839,P3b,qwen3-8b,ai,504
D18282.docx,batch04,abstract-ART000858889,P3b,qwen3-8b,ai,499
D18283.docx,batch04,abstract-ART000859246,P3b,qwen3-8b,ai,444
D18284.docx,batch04,abstract-ART001942291,P3b,qwen3-8b,ai,1069
D18285.docx,batch04,abstract-ART000858415,P3b,qwen3-8b,ai,789
D18286.docx,batch04,abstract-ART000901247,P3b,qwen3-8b,ai,596
D18287.docx,batch04,abstract-ART000882852,P3b,qwen3-8b,ai,624
D18288.docx,batch04,abstract-ART000884695,P3b,qwen3-8b,ai,402
D18289.docx,batch04,abstract-ART000885361,P3b,qwen3-8b,ai,678
D18290.docx,batch04,abstract-ART000861189,P3b,qwen3-8b,ai,642
D18291.docx,batch04,abstract-ART000905776,P3b,qwen3-8b,ai,553
D18292.docx,batch04,abstract-ART000904874,P3b,qwen3-8b,ai,359
D18293.docx,batch04,abstract-ART000888581,P3b,qwen3-8b,ai,516
D18294.docx,batch04,abstract-ART000864828,P3b,qwen3-8b,ai,441
D18295.docx,batch04,abstract-ART001227336,P3b,qwen3-8b,ai,688
D18296.docx,batch04,abstract-ART000891874,P3b,qwen3-8b,ai,460
D18297.docx,batch04,abstract-ART000902777,P3b,qwen3-8b,ai,467
D18298.docx,batch04,abstract-ART002446576,P3b,qwen3-8b,ai,722
D18299.docx,batch04,abstract-ART000889266,P3b,qwen3-8b,ai,505
D18300.docx,batch04,abstract-ART001598648,P3b,qwen3-8b,ai,924
D18301.docx,batch04,abstract-ART000881939,P3b,qwen3-8b,ai,863
D18302.docx,batch04,abstract-ART000875765,P3b,qwen3-8b,ai,449
D18303.docx,batch04,abstract-ART000905865,P3b,qwen3-8b,ai,387
D18304.docx,batch04,abstract-ART000906518,P3b,qwen3-8b,ai,513
D18305.docx,batch04,abstract-ART000863130,P3b,qwen3-8b,ai,825
D18306.docx,batch04,abstract-ART000899727,P3b,qwen3-8b,ai,816
D18307.docx,batch04,abstract-ART000888606,P3b,qwen3-8b,ai,823
D18308.docx,batch04,abstract-ART000905654,P3b,qwen3-8b,ai,430
D18309.docx,batch04,abstract-ART000880946,P3b,qwen3-8b,ai,340
D18310.docx,batch04,abstract-ART000903488,P3b,qwen3-8b,ai,823
D18311.docx,batch04,abstract-ART000905598,P3b,qwen3-8b,ai,499
D18312.docx,batch04,abstract-ART000875868,P3b,qwen3-8b,ai,667
D18313.docx,batch04,abstract-ART000904699,P3b,qwen3-8b,ai,727
D18314.docx,batch04,abstract-ART000901249,P3b,qwen3-8b,ai,787
D18315.docx,batch04,abstract-ART001822048,P3b,qwen3-8b,ai,602
D18316.docx,batch04,abstract-ART000902250,P3b,qwen3-8b,ai,695
D18317.docx,batch04,abstract-ART000895402,P3b,qwen3-8b,ai,982
D18318.docx,batch04,abstract-ART000892828,P3b,qwen3-8b,ai,322
D18319.docx,batch04,abstract-ART001584824,P3b,qwen3-8b,ai,486
D18320.docx,batch04,abstract-ART000904877,P3b,qwen3-8b,ai,436
D18321.docx,batch04,abstract-ART000876641,P3b,qwen3-8b,ai,774
D18322.docx,batch04,abstract-ART000905077,P3b,qwen3-8b,ai,491
D18323.docx,batch04,abstract-ART000907360,P3b,qwen3-8b,ai,315
D18324.docx,batch04,abstract-ART001939114,P3b,qwen3-8b,ai,541
D18325.docx,batch04,abstract-ART000903407,P3b,qwen3-8b,ai,452
D18326.docx,batch04,abstract-ART000868204,P3b,qwen3-8b,ai,444
D18327.docx,batch04,abstract-ART000884196,P3b,qwen3-8b,ai,602
D18328.docx,batch04,abstract-ART000895519,P3b,qwen3-8b,ai,505
D18329.docx,batch04,abstract-ART000871804,P3b,qwen3-8b,ai,406
